ontology	disorder_name	disease_term_id	source_file	term_id	term_label	score	direct_score	propagated_score	specificity	is_direct	best_source_term_id	best_source_term_label	best_source_path_score	best_source_path	best_path_hops	best_path_is_a_hops	best_path_develops_from_hops	best_path_part_of_hops	supporting_source_term_ids	supporting_source_term_labels	supporting_source_node_names
cell	Chronic Kidney Disease	MONDO:0005300	Chronic_Kidney_Disease.yaml	CL:0002584	renal cortical epithelial cell	0.182400	0.000000	0.308446	0.591350	false	CL:0002306	epithelial cell of proximal tubule	0.490000	is_a > is_a	2	2	0	0	CL:0000653|CL:0002306	epithelial cell of proximal tubule|podocyte	Nephron Loss
cell	Chronic Kidney Disease	MONDO:0005300	Chronic_Kidney_Disease.yaml	CL:0002078	meso-epithelial cell	0.180230	0.000000	0.350000	0.514944	false	CL:0002306	epithelial cell of proximal tubule	0.700000	is_a	1	1	0	0	CL:0002306	epithelial cell of proximal tubule	Nephron Loss
cell	Chronic Kidney Disease	MONDO:0005300	Chronic_Kidney_Disease.yaml	CL:1000449	epithelial cell of nephron	0.175368	0.000000	0.308446	0.568551	false	CL:0002306	epithelial cell of proximal tubule	0.490000	is_a > is_a	2	2	0	0	CL:0000653|CL:0002306	epithelial cell of proximal tubule|podocyte	Nephron Loss
cell	Chronic Kidney Disease	MONDO:0005300	Chronic_Kidney_Disease.yaml	CL:1000746	glomerular cell	0.171500	0.000000	0.171500	1.000000	false	CL:0000653	podocyte	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000653	podocyte	Nephron Loss
cell	Chronic Kidney Disease	MONDO:0005300	Chronic_Kidney_Disease.yaml	CL:1000507	kidney tubule cell	0.139295	0.000000	0.245000	0.568551	false	CL:0002306	epithelial cell of proximal tubule	0.490000	is_a > is_a	2	2	0	0	CL:0002306	epithelial cell of proximal tubule	Nephron Loss
cell	Chronic Kidney Disease	MONDO:0005300	Chronic_Kidney_Disease.yaml	CL:0002681	kidney cortical cell	0.122951	0.000000	0.220236	0.558269	false	CL:0002306	epithelial cell of proximal tubule	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000653|CL:0002306	epithelial cell of proximal tubule|podocyte	Nephron Loss
cell	Chronic Kidney Disease	MONDO:0005300	Chronic_Kidney_Disease.yaml	CL:0002518	kidney epithelial cell	0.120824	0.000000	0.220236	0.548610	false	CL:0002306	epithelial cell of proximal tubule	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000653|CL:0002306	epithelial cell of proximal tubule|podocyte	Nephron Loss
cell	Chronic Kidney Disease	MONDO:0005300	Chronic_Kidney_Disease.yaml	CL:1000612	kidney corpuscule cell	0.120050	0.000000	0.120050	1.000000	false	CL:0000653	podocyte	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	CL:0000653	podocyte	Nephron Loss
cell	Chronic Kidney Disease	MONDO:0005300	Chronic_Kidney_Disease.yaml	CL:1000497	kidney cell	0.107479	0.000000	0.205615	0.522717	false	CL:0002306	epithelial cell of proximal tubule	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000653|CL:0002306	epithelial cell of proximal tubule|podocyte	Nephron Loss
cell	Chronic Kidney Disease	MONDO:0005300	Chronic_Kidney_Disease.yaml	CL:0002320	connective tissue cell	0.080709	0.000000	0.700000	0.115298	false	CL:0000186	myofibroblast cell	0.700000	is_a	1	1	0	0	CL:0000186	myofibroblast cell	Tubulointerstitial Fibrosis
cell	Chronic Kidney Disease	MONDO:0005300	Chronic_Kidney_Disease.yaml	CL:0000066	epithelial cell	0.044147	0.000000	0.276089	0.159901	false	CL:0002306	epithelial cell of proximal tubule	0.490000	is_a > is_a	2	2	0	0	CL:0000653|CL:0002306	epithelial cell of proximal tubule|podocyte	Nephron Loss
cell	Chronic Kidney Disease	MONDO:0005300	Chronic_Kidney_Disease.yaml	CL:0000222	mesodermal cell	0.027221	0.000000	0.140000	0.194435	false	CL:0002306	epithelial cell of proximal tubule	0.280000	is_a > develops_from	2	1	1	0	CL:0002306	epithelial cell of proximal tubule	Nephron Loss
cell	Chronic Kidney Disease	MONDO:0005300	Chronic_Kidney_Disease.yaml	CL:0000255	eukaryotic cell	0.022340	0.000000	0.680986	0.032805	false	CL:0000186	myofibroblast cell	0.490000	is_a > is_a	2	2	0	0	CL:0000186|CL:0000653|CL:0002306	epithelial cell of proximal tubule|myofibroblast cell|podocyte	Nephron Loss|Tubulointerstitial Fibrosis
cell	Chronic Kidney Disease	MONDO:0005300	Chronic_Kidney_Disease.yaml	CL:0000000	cell	0.020377	0.000000	0.628190	0.032438	false	CL:0000186	myofibroblast cell	0.490000	is_a > is_a	2	2	0	0	CL:0000186|CL:0000653|CL:0002306	epithelial cell of proximal tubule|myofibroblast cell|podocyte	Nephron Loss|Tubulointerstitial Fibrosis
cell	Chronic Kidney Disease	MONDO:0005300	Chronic_Kidney_Disease.yaml	CL:0002321	embryonic cell (metazoa)	0.010077	0.000000	0.098000	0.102831	false	CL:0002306	epithelial cell of proximal tubule	0.196000	is_a > develops_from > is_a	3	2	1	0	CL:0002306	epithelial cell of proximal tubule	Nephron Loss
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000236	B cell	1.000000	1.000000	1.000000	0.429071	true	CL:0000236	B cell	1.000000	self	0	0	0	0	CL:0000236|CL:0000785	B cell|mature B cell	CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000785	mature B cell	0.694444	0.694444	0.694444	0.558269	true	CL:0000785	mature B cell	1.000000	self	0	0	0	0	CL:0000785	mature B cell	B-cell Receptor Signaling Dysregulation
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000945	lymphocyte of B lineage	0.327643	0.000000	0.771458	0.424706	false	CL:0000236	B cell	0.700000	is_a	1	1	0	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0001201	B cell, CD19-positive	0.271381	0.000000	0.486111	0.558269	false	CL:0000785	mature B cell	0.700000	is_a	1	1	0	0	CL:0000785	mature B cell	B-cell Receptor Signaling Dysregulation
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0001200	lymphocyte of B lineage, CD19-positive	0.189966	0.000000	0.340278	0.558269	false	CL:0000785	mature B cell	0.490000	is_a > is_a	2	2	0	0	CL:0000785	mature B cell	B-cell Receptor Signaling Dysregulation
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000542	lymphocyte	0.162785	0.000000	0.575035	0.283087	false	CL:0000236	B cell	0.490000	is_a > is_a	2	2	0	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000818	transitional stage B cell	0.155075	0.000000	0.277778	0.558269	false	CL:0000785	mature B cell	0.400000	develops_from	1	0	1	0	CL:0000785	mature B cell	B-cell Receptor Signaling Dysregulation
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000826	pro-B cell	0.148052	0.000000	0.348600	0.424706	false	CL:0000236	B cell	0.280000	is_a > develops_from	2	1	1	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000145	professional antigen presenting cell	0.129452	0.000000	0.486111	0.266301	false	CL:0000785	mature B cell	0.700000	is_a	1	1	0	0	CL:0000785	mature B cell	B-cell Receptor Signaling Dysregulation
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000738	leukocyte	0.095456	0.000000	0.498677	0.191419	false	CL:0000785	mature B cell	0.490000	is_a > is_a	2	2	0	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000842	mononuclear leukocyte	0.086458	0.000000	0.419682	0.206008	false	CL:0000236	B cell	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000051	common lymphoid progenitor	0.070665	0.000000	0.249622	0.283087	false	CL:0000236	B cell	0.196000	is_a > is_a > develops_from	3	2	1	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000838	lymphoid lineage restricted progenitor cell	0.070665	0.000000	0.249622	0.283087	false	CL:0000236	B cell	0.196000	is_a > develops_from > is_a	3	2	1	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000988	hematopoietic cell	0.064212	0.000000	0.366231	0.175332	false	CL:0000785	mature B cell	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0002242	nucleate cell	0.063556	0.000000	0.366231	0.173541	false	CL:0000785	mature B cell	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000226	single nucleate cell	0.062252	0.000000	0.302184	0.206008	false	CL:0000236	B cell	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000816	immature B cell	0.062030	0.000000	0.111111	0.558269	false	CL:0000785	mature B cell	0.160000	develops_from > develops_from	2	0	2	0	CL:0000785	mature B cell	B-cell Receptor Signaling Dysregulation
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000219	motile cell	0.057965	0.000000	0.366231	0.158276	false	CL:0000785	mature B cell	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000037	hematopoietic stem cell	0.038411	0.000000	0.219079	0.175332	false	CL:0000785	mature B cell	0.196000	is_a > is_a > develops_from	3	2	1	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0002031	hematopoietic lineage restricted progenitor cell	0.033275	0.000000	0.177481	0.187485	false	CL:0000236	B cell	0.137200	is_a > develops_from > is_a > is_a	4	3	1	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0008001	hematopoietic precursor cell	0.031940	0.000000	0.182167	0.175332	false	CL:0000236	B cell	0.096040	is_a > develops_from > is_a > is_a > is_a	5	4	1	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0002032	hematopoietic oligopotent progenitor cell	0.031278	0.000000	0.177481	0.176234	false	CL:0000236	B cell	0.137200	is_a > is_a > develops_from > is_a	4	3	1	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000723	somatic stem cell	0.025089	0.000000	0.156100	0.160721	false	CL:0000785	mature B cell	0.137200	is_a > is_a > develops_from > is_a	4	3	1	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000954	small pre-B-II cell	0.024812	0.000000	0.044444	0.558269	false	CL:0000785	mature B cell	0.064000	develops_from > develops_from > develops_from	3	0	3	0	CL:0000785	mature B cell	B-cell Receptor Signaling Dysregulation
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0011026	progenitor cell	0.018879	0.000000	0.219406	0.086045	false	CL:0000236	B cell	0.137200	is_a > develops_from > is_a > is_a	4	3	1	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000955	pre-B-II cell	0.017368	0.000000	0.031111	0.558269	false	CL:0000785	mature B cell	0.044800	develops_from > develops_from > develops_from > is_a	4	1	3	0	CL:0000785	mature B cell	B-cell Receptor Signaling Dysregulation
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000566	angioblastic mesenchymal cell	0.015915	0.000000	0.090769	0.175332	false	CL:0000785	mature B cell	0.078400	is_a > is_a > develops_from > develops_from	4	2	2	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000837	hematopoietic multipotent progenitor cell	0.012782	0.000000	0.072530	0.176234	false	CL:0000236	B cell	0.054880	is_a > is_a > develops_from > is_a > develops_from	5	3	2	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000817	precursor B cell	0.012158	0.000000	0.021778	0.558269	false	CL:0000785	mature B cell	0.031360	develops_from > develops_from > develops_from > is_a > is_a	5	2	3	0	CL:0000785	mature B cell	B-cell Receptor Signaling Dysregulation
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000255	eukaryotic cell	0.012014	0.000000	0.366231	0.032805	false	CL:0000785	mature B cell	0.343000	is_a > is_a > is_a	3	3	0	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0011115	precursor cell	0.010075	0.000000	0.156329	0.064449	false	CL:0000236	B cell	0.096040	is_a > develops_from > is_a > is_a > is_a	5	4	1	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000000	cell	0.008588	0.000000	0.264769	0.032438	false	CL:0000785	mature B cell	0.240100	is_a > is_a > is_a > is_a	4	4	0	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000134	mesenchymal stem cell	0.008285	0.000000	0.063977	0.129498	false	CL:0000785	mature B cell	0.054880	is_a > is_a > develops_from > develops_from > is_a	5	3	2	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000034	stem cell	0.007599	0.000000	0.117914	0.064449	false	CL:0000785	mature B cell	0.096040	is_a > is_a > develops_from > is_a > is_a	5	4	1	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0002320	connective tissue cell	0.005188	0.000000	0.044999	0.115298	false	CL:0000785	mature B cell	0.038416	is_a > is_a > develops_from > develops_from > is_a > is_a	6	4	2	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Lymphocytic Leukemia	MONDO:0004948	Chronic_Lymphocytic_Leukemia.yaml	CL:0000048	multi fate stem cell	0.003689	0.000000	0.044999	0.081985	false	CL:0000785	mature B cell	0.038416	is_a > is_a > develops_from > develops_from > is_a > is_a	6	4	2	0	CL:0000236|CL:0000785	B cell|mature B cell	B-cell Receptor Signaling Dysregulation|CLL Cell Accumulation|Microenvironmental Survival Signals
cell	Chronic Myeloid Leukemia, BCR-ABL1 Positive	MONDO:0011996	Chronic_Myeloid_Leukemia.yaml	CL:0000037	hematopoietic stem cell	1.000000	1.000000	1.000000	0.175332	true	CL:0000037	hematopoietic stem cell	1.000000	self	0	0	0	0	CL:0000037|CL:0000049|CL:0000094|CL:0000763	common myeloid progenitor|granulocyte|hematopoietic stem cell|myeloid cell	BCR-ABL1 Fusion Oncogene Formation
cell	Chronic Myeloid Leukemia, BCR-ABL1 Positive	MONDO:0011996	Chronic_Myeloid_Leukemia.yaml	CL:0000763	myeloid cell	0.800000	0.800000	0.825088	0.218488	true	CL:0000763	myeloid cell	1.000000	self	0	0	0	0	CL:0000094|CL:0000763	granulocyte|myeloid cell	Constitutive Tyrosine Kinase Activation
cell	Chronic Myeloid Leukemia, BCR-ABL1 Positive	MONDO:0011996	Chronic_Myeloid_Leukemia.yaml	CL:0000049	common myeloid progenitor	0.256000	0.256000	0.519465	0.218488	true	CL:0000763	myeloid cell	0.400000	develops_from	1	0	1	0	CL:0000049|CL:0000094|CL:0000763	common myeloid progenitor|granulocyte|myeloid cell	Uncontrolled Myeloid Proliferation
cell	Chronic Myeloid Leukemia, BCR-ABL1 Positive	MONDO:0011996	Chronic_Myeloid_Leukemia.yaml	CL:0000094	granulocyte	0.256000	0.256000	0.256000	0.408351	true	CL:0000094	granulocyte	1.000000	self	0	0	0	0	CL:0000094	granulocyte	Uncontrolled Myeloid Proliferation
cell	Chronic Myeloid Leukemia, BCR-ABL1 Positive	MONDO:0011996	Chronic_Myeloid_Leukemia.yaml	CL:0000988	hematopoietic cell	0.143944	0.000000	0.820981	0.175332	false	CL:0000763	myeloid cell	0.700000	is_a	1	1	0	0	CL:0000037|CL:0000049|CL:0000094|CL:0000763	common myeloid progenitor|granulocyte|hematopoietic stem cell|myeloid cell	BCR-ABL1 Fusion Oncogene Formation|Constitutive Tyrosine Kinase Activation|Uncontrolled Myeloid Proliferation
cell	Chronic Myeloid Leukemia, BCR-ABL1 Positive	MONDO:0011996	Chronic_Myeloid_Leukemia.yaml	CL:0008001	hematopoietic precursor cell	0.137906	0.000000	0.786542	0.175332	false	CL:0000037	hematopoietic stem cell	0.700000	is_a	1	1	0	0	CL:0000037|CL:0000049|CL:0000094|CL:0000763	common myeloid progenitor|granulocyte|hematopoietic stem cell|myeloid cell	BCR-ABL1 Fusion Oncogene Formation|Constitutive Tyrosine Kinase Activation|Uncontrolled Myeloid Proliferation
cell	Chronic Myeloid Leukemia, BCR-ABL1 Positive	MONDO:0011996	Chronic_Myeloid_Leukemia.yaml	CL:0000723	somatic stem cell	0.116275	0.000000	0.723463	0.160721	false	CL:0000037	hematopoietic stem cell	0.700000	is_a	1	1	0	0	CL:0000037|CL:0000049|CL:0000094|CL:0000763	common myeloid progenitor|granulocyte|hematopoietic stem cell|myeloid cell	BCR-ABL1 Fusion Oncogene Formation|Constitutive Tyrosine Kinase Activation|Uncontrolled Myeloid Proliferation
cell	Chronic Myeloid Leukemia, BCR-ABL1 Positive	MONDO:0011996	Chronic_Myeloid_Leukemia.yaml	CL:0000566	angioblastic mesenchymal cell	0.074887	0.000000	0.427118	0.175332	false	CL:0000037	hematopoietic stem cell	0.400000	develops_from	1	0	1	0	CL:0000037|CL:0000049|CL:0000094|CL:0000763	common myeloid progenitor|granulocyte|hematopoietic stem cell|myeloid cell	BCR-ABL1 Fusion Oncogene Formation|Constitutive Tyrosine Kinase Activation|Uncontrolled Myeloid Proliferation
cell	Chronic Myeloid Leukemia, BCR-ABL1 Positive	MONDO:0011996	Chronic_Myeloid_Leukemia.yaml	CL:0002032	hematopoietic oligopotent progenitor cell	0.067926	0.000000	0.385431	0.176234	false	CL:0000763	myeloid cell	0.280000	develops_from > is_a	2	1	1	0	CL:0000049|CL:0000094|CL:0000763	common myeloid progenitor|granulocyte|myeloid cell	Constitutive Tyrosine Kinase Activation|Uncontrolled Myeloid Proliferation
cell	Chronic Myeloid Leukemia, BCR-ABL1 Positive	MONDO:0011996	Chronic_Myeloid_Leukemia.yaml	CL:0000081	blood cell	0.062305	0.000000	0.179200	0.347686	false	CL:0000094	granulocyte	0.700000	is_a	1	1	0	0	CL:0000094	granulocyte	Uncontrolled Myeloid Proliferation
cell	Chronic Myeloid Leukemia, BCR-ABL1 Positive	MONDO:0011996	Chronic_Myeloid_Leukemia.yaml	CL:0011026	progenitor cell	0.062250	0.000000	0.723463	0.086045	false	CL:0000037	hematopoietic stem cell	0.700000	is_a	1	1	0	0	CL:0000037|CL:0000049|CL:0000094|CL:0000763	common myeloid progenitor|granulocyte|hematopoietic stem cell|myeloid cell	BCR-ABL1 Fusion Oncogene Formation|Constitutive Tyrosine Kinase Activation|Uncontrolled Myeloid Proliferation
cell	Chronic Myeloid Leukemia, BCR-ABL1 Positive	MONDO:0011996	Chronic_Myeloid_Leukemia.yaml	CL:0000766	myeloid leukocyte	0.043239	0.000000	0.179200	0.241287	false	CL:0000094	granulocyte	0.700000	is_a	1	1	0	0	CL:0000094	granulocyte	Uncontrolled Myeloid Proliferation
cell	Chronic Myeloid Leukemia, BCR-ABL1 Positive	MONDO:0011996	Chronic_Myeloid_Leukemia.yaml	CL:0000134	mesenchymal stem cell	0.039222	0.000000	0.302881	0.129498	false	CL:0000037	hematopoietic stem cell	0.280000	develops_from > is_a	2	1	1	0	CL:0000037|CL:0000049|CL:0000094|CL:0000763	common myeloid progenitor|granulocyte|hematopoietic stem cell|myeloid cell	BCR-ABL1 Fusion Oncogene Formation|Constitutive Tyrosine Kinase Activation|Uncontrolled Myeloid Proliferation
cell	Chronic Myeloid Leukemia, BCR-ABL1 Positive	MONDO:0011996	Chronic_Myeloid_Leukemia.yaml	CL:0000034	stem cell	0.033394	0.000000	0.518141	0.064449	false	CL:0000037	hematopoietic stem cell	0.490000	is_a > is_a	2	2	0	0	CL:0000037|CL:0000049|CL:0000094|CL:0000763	common myeloid progenitor|granulocyte|hematopoietic stem cell|myeloid cell	BCR-ABL1 Fusion Oncogene Formation|Constitutive Tyrosine Kinase Activation|Uncontrolled Myeloid Proliferation
cell	Chronic Myeloid Leukemia, BCR-ABL1 Positive	MONDO:0011996	Chronic_Myeloid_Leukemia.yaml	CL:0011115	precursor cell	0.033394	0.000000	0.518141	0.064449	false	CL:0000037	hematopoietic stem cell	0.490000	is_a > is_a	2	2	0	0	CL:0000037|CL:0000049|CL:0000094|CL:0000763	common myeloid progenitor|granulocyte|hematopoietic stem cell|myeloid cell	BCR-ABL1 Fusion Oncogene Formation|Constitutive Tyrosine Kinase Activation|Uncontrolled Myeloid Proliferation
cell	Chronic Myeloid Leukemia, BCR-ABL1 Positive	MONDO:0011996	Chronic_Myeloid_Leukemia.yaml	CL:0000837	hematopoietic multipotent progenitor cell	0.029384	0.000000	0.166731	0.176234	false	CL:0000763	myeloid cell	0.112000	develops_from > is_a > develops_from	3	1	2	0	CL:0000049|CL:0000094|CL:0000763	common myeloid progenitor|granulocyte|myeloid cell	Constitutive Tyrosine Kinase Activation|Uncontrolled Myeloid Proliferation
cell	Chronic Myeloid Leukemia, BCR-ABL1 Positive	MONDO:0011996	Chronic_Myeloid_Leukemia.yaml	CL:0000255	eukaryotic cell	0.026932	0.000000	0.820981	0.032805	false	CL:0000763	myeloid cell	0.700000	is_a	1	1	0	0	CL:0000037|CL:0000049|CL:0000094|CL:0000763	common myeloid progenitor|granulocyte|hematopoietic stem cell|myeloid cell	BCR-ABL1 Fusion Oncogene Formation|Constitutive Tyrosine Kinase Activation|Uncontrolled Myeloid Proliferation
cell	Chronic Myeloid Leukemia, BCR-ABL1 Positive	MONDO:0011996	Chronic_Myeloid_Leukemia.yaml	CL:0002320	connective tissue cell	0.024667	0.000000	0.213942	0.115298	false	CL:0000037	hematopoietic stem cell	0.196000	develops_from > is_a > is_a	3	2	1	0	CL:0000037|CL:0000049|CL:0000094|CL:0000763	common myeloid progenitor|granulocyte|hematopoietic stem cell|myeloid cell	BCR-ABL1 Fusion Oncogene Formation|Constitutive Tyrosine Kinase Activation|Uncontrolled Myeloid Proliferation
cell	Chronic Myeloid Leukemia, BCR-ABL1 Positive	MONDO:0011996	Chronic_Myeloid_Leukemia.yaml	CL:0000738	leukocyte	0.024012	0.000000	0.125440	0.191419	false	CL:0000094	granulocyte	0.490000	is_a > is_a	2	2	0	0	CL:0000094	granulocyte	Uncontrolled Myeloid Proliferation
cell	Chronic Myeloid Leukemia, BCR-ABL1 Positive	MONDO:0011996	Chronic_Myeloid_Leukemia.yaml	CL:0000000	cell	0.021656	0.000000	0.667615	0.032438	false	CL:0000763	myeloid cell	0.490000	is_a > is_a	2	2	0	0	CL:0000037|CL:0000049|CL:0000094|CL:0000763	common myeloid progenitor|granulocyte|hematopoietic stem cell|myeloid cell	BCR-ABL1 Fusion Oncogene Formation|Constitutive Tyrosine Kinase Activation|Uncontrolled Myeloid Proliferation
